RUBRO               ;MOTOR       ; CODIGO  ;NRO. FABRICA;ARTICULO,APLICACION,MEDIDA Y MARCA ;INF. TECNICA                       ;PUBLICO C/IVA;MV;STOCK
ACCESORIO T/CILINDRO;VOLKSWAGEN  ;185304000;30204/0     ;RESOR.VW AMAROK 2.0 16V CI         ;                                   ;        10663;16;   SI
ACCESORIO T/CILINDRO;FIAT        ;185390300;39003/0     ;SOPOR.FIAT 1.7D FUND.C/RETEN CI    ;                                   ;       130331;01;   SI
ACCESORIO T/CILINDRO;FIAT        ;185350100;35001/0 #   ;T.BAN.FIAT 147 1.3 DIESEL SMT CI   ;                                   ;        75355;01;     
ACCESORIO T/CILINDRO;FORD        ;185352500;35025/0     ;T.BAN.FORD DRAGON STD 3CIL.CI      ;                                   ;       103080;01;   SI
ACCESORIO T/CILINDRO;MAXION      ;185351800;35018/0     ;T.BAN.MAXIO.RANGER 3.0D 16V E/VA.CI;                                   ;       117298;01;   SI
ACCESORIO T/CILINDRO;MITSUBISHI  ;185351500;35015/0     ;T.BAN.MITSU.L200 4D56 5 POSICI.CI  ;                                   ;       213269;01;   SI
ACCESORIO T/CILINDRO;PEUGEOT     ;185359600;35006/1     ;T.BAN.PEUGE.405 1.9D XUD9 SMT CI   ;                                   ;        77014;01;     
ACCESORIO T/CILINDRO;PEUGEOT     ;185350600;35006/0     ;T.BAN.PEUGE.405 1.9D XUD9 STD CI   ;                                   ;        91232;01;   SI
ACCESORIO T/CILINDRO;RENAULT     ;185350700;35007/0     ;T.BAN.RENAU.19 1.9D F8Q 5P. STD CI ;                                   ;       106634;01;   SI
ACCESORIO T/CILINDRO;RENAULT     ;185351400;35014/0     ;T.BAN.RENAU.CLIO 1.5 K9K 4P STD CI ;                                   ;       100710;01;   SI
ACCESORIO T/CILINDRO;RENAULT     ;185350900;35009/0     ;T.BAN.RENAU.TRAFIC 2.1D E/VALAN.CI ;                                   ;        29620;01;   SI
ACCESORIO T/CILINDRO;VOLKSWAGEN  ;185351100;35011/0     ;T.BAN.VW POLO 1.9 DIESEL STD CI    ;                                   ;       130331;01;   SI
ACCESORIO T/CILINDRO;VOLKSWAGEN  ;185351700;35017/0     ;T.BAN.VW SENDA 1.6 DIESEL 5P STD CI;                                   ;       104265;01;   SI
ACCESORIO T/CILINDRO;MAXION      ;185393700;39037/0     ;TORRE.MAXIO.RANGER 2.5D EJE BALA.CI;                                   ;        20142;01;   SI
ACCESORIO T/CILINDRO;FORD        ;185630400;60304/0     ;VARIL.CHEV.400/230/250 CIR         ;                                   ;         7340;01;   SI
ACCESORIO T/CILINDRO;FORD        ;185630300;60303/0     ;VARIL.FORD FALCON 188/221 CI       ;                                   ;         7091;01;   SI
ACCESORIO T/CILINDRO;INDENOR     ;185630600;60306/0     ;VARIL.INDEN.4.88/XD2 CI            ;                                   ;         7338;01;   SI
ACCESORIO T/CILINDRO;MAXION      ;185634200;60342/0     ;VARIL.MAXIO.RANGER 2.5D CI         ;                                   ;         9715;01;   SI
ACCESORIO T/CILINDRO;PERKINS     ;185630500;60305/0     ;VARIL.PERKINS 6-354 CI             ;                                   ;         7062;12;   SI
ACCESORIO T/CILINDRO;PEUGEOT     ;185630900;60309/0     ;VARIL.PEUGE.504 1.8/2.0 ADMISION CI;                                   ;         7713;01;   SI
ACCESORIO T/CILINDRO;PEUGEOT     ;185631000;60310/0     ;VARIL.PEUGE.504 1.8/2.0 ESCAPE CI  ;                                   ;         7713;01;   SI
ACCESORIO T/CILINDRO;RENAULT     ;185632800;60328/0     ;VARIL.RENAU.12 MOTOR 1400/1600 CI  ;                                   ;         6093;01;   SI
ACCESORIO T/CILINDRO;CHEVROLET   ;186841800;P018        ;PRECA.CHEVR.CORSA 1.7D 4EE1 CS     ;                                   ;         2098;01;   SI
ACCESORIO T/CILINDRO;FIAT        ;186841700;P010        ;PRECA.FIAT 147 1.3 DIESEL CS       ;                                   ;         3092;01;   SI
ACCESORIO T/CILINDRO;FIAT        ;186842500;P029        ;PRECA.FIAT DUCATO 2.5 DIESEL CS    ;                                   ;         2478;01;   SI
ACCESORIO T/CILINDRO;FIAT        ;186842600;P034        ;PRECA.FIAT DUCATO 2.8 DIESEL CS    ;                                   ;         2713;01;     
ACCESORIO T/CILINDRO;FIAT        ;186840700;P011        ;PRECA.FIAT DUNA 1.7/9 ASPIRADO CS  ;                                   ;         3272;01;   SI
ACCESORIO T/CILINDRO;FORD        ;186841500;P008        ;PRECA.FORD FIESTA 1.8D ENDURA CS   ;                                   ;         1963;01;     
ACCESORIO T/CILINDRO;INDENOR     ;186840200;P001        ;PRECA.INDEN.4.88 C/PERNO CS        ;                                   ;         1863;01;     
ACCESORIO T/CILINDRO;INDENOR     ;186840299;P001/1      ;PRECA.INDEN.4.88 C/PERNO S/M CS    ;                                   ;         1863;01;   SI
ACCESORIO T/CILINDRO;INDENOR     ;186840000;P002        ;PRECA.INDEN.XD2 DIESEL CS          ;                                   ;         2008;01;     
ACCESORIO T/CILINDRO;INDENOR     ;186840100;P015        ;PRECA.INDEN.XD3 ASPIRADO CS        ;                                   ;         2243;01;   SI
ACCESORIO T/CILINDRO;INDENOR     ;186849100;P016        ;PRECA.INDEN.XD3 TURBO CS           ;                                   ;         2243;01;   SI
ACCESORIO T/CILINDRO;MAZDA       ;186842700;P028        ;PRECA.MAZDA R2/RF 2.2D CS          ;                                   ;         2848;01;   SI
ACCESORIO T/CILINDRO;M/BENZ      ;186842100;P017       *;PRECA.MBENZ OM616 MB180 CS         ;                                   ;        15371;01;   SI
ACCESORIO T/CILINDRO;MITSUBISHI  ;186842800;P019        ;PRECA.MITSU.L200 4D56 CUADRA.CS    ;                                   ;         2773;01;     
ACCESORIO T/CILINDRO;MITSUBISHI  ;186842899;P019/1      ;PRECA.MITSU.L200 4D56 CUADRA.S/M CS;                                   ;         2773;01;   SI
ACCESORIO T/CILINDRO;NISSAN      ;186843200;P027        ;PRECA.NISSA.QD32 3.2D CS           ;                                   ;         2848;01;   SI
ACCESORIO T/CILINDRO;PEUGEOT     ;186840399;P003/1      ;PRECA.PEUGE.405 1.9D XUD9 S/M CS   ;                                   ;         2043;01;   SI
ACCESORIO T/CILINDRO;PEUGEOT     ;186843700;P031        ;PRECA.PEUGE.406 2.1D 12V XUD11 CS  ;                                   ;         2358;01;   SI
ACCESORIO T/CILINDRO;PEUGEOT     ;186843500;P030        ;PRECA.PEUGE.BOXER 2.5 AS/TU DJ5 CS ;                                   ;         2358;01;     
ACCESORIO T/CILINDRO;PEUGEOT     ;186849500;P024        ;PRECA.PEUGE.PARTNER 1.9D DW8 CS    ;                                   ;         2153;01;   SI
ACCESORIO T/CILINDRO;TOYOTA      ;186843300;P025        ;PRECA.TOYOT.HILUX 3.0D 1KZT 39 CS  ;                                   ;         2848;01;     
ACCESORIO T/CILINDRO;VOLKSWAGEN  ;186840400;P006        ;PRECA.VW SENDA 1.6 DIESEL CS       ;                                   ;         1963;01;   SI
RETENES             ;CHEVROLET   ;190010400;6000200     ;J.RET.CHEVR.CORSA 1.7D 4EE1 EM     ;6.00X11.30X10.00                   ;         4501;01;   SI
RETENES             ;CHEVROLET   ;190016500;6037600     ;J.RET.CHEVR.SONIC 1.6 16V (16U)    ;                                   ;        34999;01;   SI
RETENES             ;CHEVROLET   ;190016400;6037400     ;J.RET.CHEVR.SPARK 1.2 16V (16U)    ;                                   ;        40100;01;   SI
RETENES             ;CHEVROLET   ;190018800;6019900     ;J.RET.CHEVR.X17 DTL 8V AK          ;                                   ;         9839;01;   SI
RETENES             ;FIAT        ;190016600;6038200     ;J.RET.FIAT CRONOS 1.3 8V (2U)      ;                                   ;         3202;01;   SI
RETENES             ;FIAT        ;190007100;6031900     ;J.RET.FIAT DUCATO 2.3JTD 16V EM    ;6.00X10.00X19.00                   ;        24136;01;     
RETENES             ;FIAT        ;190018600;6037500     ;J.RET.FIAT E-TORQ 1.8 16V EM       ;                                   ;        30617;01;     
RETENES             ;FORD        ;190016700;6038900     ;J.RET.FORD KA 1.0 12V 3C (12U) EM  ;                                   ;        21766;01;   SI
RETENES             ;MAXION      ;190005000;6037800     ;J.RET.MAXIO.2.5/2.8 8V EM          ;                                   ;        14597;01;   SI
RETENES             ;PEUGEOT     ;190016900;6036900     ;J.RET.PEUGE.DV6 1.6 16V CORTOS EM  ;6-10.3-21.5                        ;        25609;01;   SI
RETENES             ;CHEVROLET   ;190014100;6028200     ;JGO.R.CHEVR.AVEO 1.4/6 F14/6 16V EM;6.00X10.50X16.00                   ;        35767;01;   SI
RETENES             ;CHEVROLET   ;190003100;6012500     ;JGO.R.CHEVR.CORSA 1.0/4/6/8/2.0 EM ;7.00X11.10X10.00                   ;         8556;01;   SI
RETENES             ;FIAT        ;190011400;6020400     ;JGO.R.FIAT DUCATO 2.5/2.8 EM       ;8.00X11.50X9.50                    ;         8042;01;     
RETENES             ;FIAT        ;190005200;6026100     ;JGO.R.FIAT FIRE 1.4 8V EM          ;5.00X7.80X8.00                     ;         8556;01;     
RETENES             ;FORD        ;190014400;6016400     ;JGO.R.FORD ECOSPORT 2.0/3 CJBA EM  ;5.50X45,962.00X18.00               ;        17739;01;   SI
RETENES             ;FORD        ;190007700;6031200     ;JGO.R.FORD FIESTA 1.0/6 8V EM      ;6.00X11.00X17.80                   ;        13594;01;   SI
RETENES             ;FORD        ;190006100;6026400     ;JGO.R.FORD FIESTA 1.4 16V ZETEC EM ;6.00X10.80X15.90                   ;        20667;01;   SI
RETENES             ;FORD        ;190008900;6025900     ;JGO.R.FORD FIESTA 1.6 16V ZETEC EM ;6.00X12.00X19.40                   ;        22124;01;   SI
RETENES             ;FORD        ;190009900;6005600     ;JGO.R.FORD FIESTA 1.8D/TD EM       ;7.00X11.50X9.50                    ;        10183;01;     
RETENES             ;FORD        ;190015500;6036200     ;JGO.R.FORD RANGER 2.2/3.2 X4 EM    ;7.00X12.00X19.00                   ;         7511;01;   SI
RETENES             ;ISUZU       ;190005800;6008000     ;JGO.R.ISUZU 4JA1/4JB1 EM           ;8.00X12.00X14.00                   ;         6602;01;   SI
RETENES             ;MITSUBISHI  ;190014300;6006400     ;JGO.R.MITSU.4G93/4 EM              ;6.20X10.80X10.00                   ;        12407;01;   SI
RETENES             ;MITSUBISHI  ;190007500;6004100     ;JGO.R.MITSU.L200 4D55/56 EM        ;8.10X13.00X13.50                   ;        12277;01;   SI
RETENES             ;PEUGEOT     ;190004700;6005800     ;JGO.R.PEUGE.206 1.4/6 TU3/5 8V EM  ;7.00X9.50X10.00                    ;         8556;01;     
RETENES             ;PEUGEOT     ;190007400;6006000     ;JGO.R.PEUGE.206 16V TU5JP4 EM      ;6.00X8.50X9.50                     ;         8556;01;   SI
RETENES             ;PEUGEOT     ;190006700;6031600     ;JGO.R.PEUGE.306 2.0 16V DW10TD EM  ;5.50X9.50X13.70                    ;        10875;01;     
RETENES             ;PEUGEOT     ;190014500;6026300     ;JGO.R.PEUGE.307 16V XU10/XU7 EM    ;7.00X17.00X18.00                   ;        25584;01;     
RETENES             ;PEUGEOT     ;190007600;6031700     ;JGO.R.PEUGE.307 2.0 16V EW10 EM    ;7.00X17.00X18.00                   ;        24858;01;   SI
RETENES             ;PEUGEOT     ;190010500;6008700     ;JGO.R.PEUGEOT 504/505 TEFLO        ;7.70X10.20X10.00                   ;        10094;01;   SI
RETENES             ;RENAULT     ;190006900;6032300     ;JGO.R.RENAU.CLIO 1.0/2 16V D4D/F EM;5.50X10.90/23.00X15.50             ;        27189;01;     
RETENES             ;RENAULT     ;190004600;6040100     ;JGO.R.RENAU.CLIO 1.0/2 8V D7D/F EM ;6.00X10.90X20.00                   ;        11240;01;     
RETENES             ;RENAULT     ;190003200;6012400     ;JGO.R.RENAU.CLIO 1.6 16V K4M EM    ;5.50X11.00X17.80                   ;        21751;01;   SI
RETENES             ;RENAULT     ;190010600;6032400     ;JGO.R.RENAULT D4F 16V EM           ;5.50X7.95X8.00                     ;         9299;01;   SI
RETENES             ;SUZUKI      ;190005900;6012000     ;JGO.R.SUZUK.SWIFT 1.3 16V G13K EM  ;5.00X9.00X9.50                     ;        14035;01;     
RETENES             ;TOYOTA      ;190015600;6035200     ;JGO.R.TOYOT.COROLA 1ZZ X16 EM      ;5.50X10.50X10.00                   ;        20339;01;   SI
RETENES             ;TOYOTA      ;190016300;6000400     ;JGO.R.TOYOT.COROLLA 1.8 1C (8U) EM ;                                   ;         5795;01;   SI
RETENES             ;TOYOTA      ;190007200;6034900     ;JGO.R.TOYOT.HILUX 1KD/2KD 16V EM   ;6.00X10.50X11.00                   ;        17478;01;   SI
RETENES             ;TOYOTA      ;190014200;6001200     ;JGO.R.TOYOT.HILUX L EM             ;7.50X14.00X10.00                   ;         7788;01;   SI
RETENES             ;PEUGEOT     ;190015900;6036800     ;JGO.RET.VAL.PEUGEOT EP6T 1.6 (16U) ;                                   ;        27013;01;     
RETENES             ;FORD        ;190402200;1181100     ;PORTA RETEN FORD ROCAM 1.6 8V EM   ;                                   ;        37992;01;     
RETENES             ;FORD        ;190401900;8807200     ;PORTA RETEN FORD SIGMA 1.6 16V EM  ;                                   ;        36406;01;   SI
RETENES             ;VOLKSWAGEN  ;190400700;8825100     ;PORTA RETEN VW FOX/SURAN 1.6 CUADR ;                                   ;        36468;01;   SI
RETENES             ;VOLKSWAGEN  ;190402100;1117200     ;PORTA RETEN VW GOL/CADDY 1.9D EM   ;                                   ;        39403;01;   SI
RETENES             ;VOLKSWAGEN  ;190401800;90017600    ;PORTA RETEN VW GOLF BAH-BPA 1.6 8V ;                                   ;        94074;01;   SI
RETENES             ;VOLKSWAGEN  ;190402000;11056500    ;PORTA RETEN VW POLO 1.9D EM        ;                                   ;        31537;01;   SI
RETENES             ;VOLKSWAGEN  ;190401700;90017500    ;PORTA RETEN VW VENTO 1.9 TDI IMANT ;                                   ;        98833;01;   SI
RETENES             ;MAXION      ;190401100;8885000     ;R.BAC.MAXION 2.5/2.8 C/PORTA EM    ;99.5-108-19                        ;        35024;01;   SI
RETENES             ;CHEVROLET   ;190102200;5011000     ;R.LEV.CHEVR.CORSA 1.0->1.8 8/16V EM;35.00X48.00X7.00                   ;         3255;01;     
RETENES             ;FIAT        ;190100300;5033200     ;R.LEV.FIAT UNO 1.0->1.6 1.3/7D EM  ;30.00X52.00X7.00                   ;         3089;01;   SI
RETENES             ;FORD        ;190203800;5037400     ;R.LEV.FORD ECOSPORT 2.0/3 16V EM   ;37.00X50.00X8.00                   ;         5890;01;   SI
RETENES             ;FORD        ;190103300;5051600     ;R.LEV.FORD ESCORT 1.8 16V ZETEC EM ;42.00X53.00X7.00                   ;         4217;01;   SI
RETENES             ;FORD        ;190103200;5044700     ;R.LEV.FORD FIESTA 1.8D ENDURA EM   ;28.00X38.00X7.00                   ;         6082;01;   SI
RETENES             ;FORD        ;190100500;5052200     ;R.LEV.FORD FOCUS 1.6 16V SIGMA EM  ;38.00X52.00X6.00                   ;         4164;01;   SI
RETENES             ;FORD        ;190102700;5011100     ;R.LEV.FORD RANGER 2.2/4D EM        ;35.00X50.00X8.00                   ;         4041;01;   SI
RETENES             ;MAZDA       ;190203900;5014800     ;R.LEV.MAZDA R2/RF EM               ;30.00X44.00X7.00                   ;         4649;01;   SI
RETENES             ;PEUGEOT     ;190101500;5057200     ;R.LEV.PEUGE.206 1.4/8/9/2.0 35MM EM;35.00X50.00X7.00                   ;         4350;01;     
RETENES             ;PEUGEOT     ;190103500;5051500     ;R.LEV.PEUGE.206 1.4/8/9/2.0 36MM EM;36.00X50.00X7.00                   ;         3636;01;   SI
RETENES             ;PEUGEOT     ;190103100;5051800     ;R.LEV.PEUGE.206/7 1.6 16V TU5JP4 EM;38.00X50.00X6.00                   ;         3371;01;   SI
RETENES             ;PEUGEOT     ;190101900;5062900     ;R.LEV.PEUGE.207 1.4TDCI DV4 EM     ;27.00X47.00X7.00                   ;         3928;01;   SI
RETENES             ;PEUGEOT     ;190103400;5063300     ;R.LEV.PEUGE.BOXER 2.5 DJ5 EM       ;40.00X62.00X7.00                   ;         5780;01;   SI
RETENES             ;RENAULT     ;190500300;5044300     ;R.LEV.RENAU.19 1.9D F8Q EM         ;25.00X42.00X8.00                   ;         3722;01;   SI
RETENES             ;RENAULT     ;190103000;5052000     ;R.LEV.RENAU.CLIO 1.2 16V D4D EM    ;28.00X47.00X5.50                   ;         5870;01;   SI
RETENES             ;RENAULT     ;190102800;5051000     ;R.LEV.RENAU.CLIO 1.6 16V K4M EM    ;28.00X42.00X5.00                   ;         4713;01;   SI
RETENES             ;TOYOTA      ;190102500;5002300     ;R.LEV.TOYOT.HILUX 3/5L/1KD/2KD EM  ;32.00X46.00X6.00                   ;         2854;01;     
RETENES             ;VOLKSWAGEN  ;190102900;5081200     ;R.LEV.VW FOX/SURA 1.6 8V EM        ;32.00X42.00X7.00                   ;         5788;01;   SI
RETENES             ;VOLKSWAGEN  ;190101000;5016600     ;R.LEV.VW GASE 1.6/2.0 N/D TODOS EM ;32.00X47.00X10.00                  ;         4102;01;     
RETENES             ;RENAULT     ;190204400;5043600     ;RET DISTRIB.RENAULT K7M 35/47/7 EM ;35.00X47.00X7.00                   ;         4067;01;   SI
RETENES             ;PERKINS     ;191006000;51713VJ     ;J.RET.CHAV.ASTRA/VEC/ISU.4JG2 TE   ;8-14.4-12.3/14.3                   ;        15343;01;   SI
RETENES             ;CHEVROLET   ;191006600;51776VJ     ;J.RET.CHERV.CORSA 1.0/4/6 16V TE   ;6-8.8-9.5                          ;        12798;01;     
RETENES             ;CHEVROLET   ;191000400;01615PJ     ;J.RET.CHEVR.230/250 T.GOMA TE      ;8.67-19.2-16                       ;        13944;01;   SI
RETENES             ;CHEVROLET   ;191002000;04615PJ     ;J.RET.CHEVR.230/250 T.PLATILLO TE  ;7.9-21.5/31.6-24.6                 ;        17570;01;     
RETENES             ;CHEVROLET   ;191001800;01685PJ     ;J.RET.CHEVR.BLAZER V6 MOTOR 262 TE ;8.67-15.00-15.00                   ;        16097;01;   SI
RETENES             ;CHEVROLET   ;191003100;51712VJ     ;J.RET.CHEVR.CORSA 1.0/4/6/8/2.0 TE ;7-11.1-7/10                        ;         7522;01;     
RETENES             ;ISUZU       ;191010400;51711VJ     ;J.RET.CHEVR.CORSA 1.7D 4EE1 TE     ;7-11.5/14.2-6.8/9.8                ;         9861;01;   SI
RETENES             ;CHEVROLET   ;191005100;52080VJ     ;J.RET.CHEVR.MERIVA 1.8 16V TE      ;5-7.8-8                            ;        11153;01;   SI
RETENES             ;CHEVROLET   ;191014000;52098VJ     ;J.RET.CHEVR.MONZA 2.0 8V TE        ;7-11.1-7/10                        ;        19946;01;   SI
RETENES             ;CHEVROLET   ;191009600;51813VJ     ;J.RET.CHEVR.SILVERADO 250 ACERO TE ;8-12.8-16.5                        ;        22341;01;   SI
RETENES             ;CITROEN     ;191012200;51633VJ     ;J.RET.CITRO.3CV COMUN TE           ;8-10.80/14.00-10.40                ;         4827;01;   SI
RETENES             ;CITROEN     ;191012100;01633PJ     ;J.RET.CITRO.3CV GOMA TE            ;8-10.80/14.00-10.40                ;         6302;01;     
RETENES             ;DAIHATSU    ;191003500;51650VJ     ;J.RET.DAIHA.CUORE AB 2 CIL.TE      ;6.95-12-16                         ;         8440;01;   SI
RETENES             ;DAIHATSU    ;191006800;51790VJ     ;J.RET.DAIHA.CUORE CD/CB 3 CIL.TE   ;6.95-12-16                         ;        12660;01;   SI
RETENES             ;DODGE       ;191000900;01625PJ     ;J.RET.DODGE 1500/1800 T.GOMA TE    ;7.91-14.40-13.00                   ;        10633;01;     
RETENES             ;DODGE       ;191002400;04625VJ     ;J.RET.DODGE 1500/1800 T.PLATILLO TE;7.9-16/31.5-15.45                  ;         9958;01;     
RETENES             ;DODGE       ;191002800;04642PJ     ;J.RET.DODGE 1800 T.PLATILLO TE     ;7.90-14.80-9.50                    ;        11656;01;   SI
